Master Index,before_after,date_diff,flight_length,label,hierarchy,fold,class,target_class,hclass,number_flights_before,source_file,Unnamed: 0,volt1,volt2,amp1,amp2,FQtyL,FQtyR,E1 FFlow,E1 OilT,E1 OilP,E1 RPM,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,OAT,IAS,VSpd,NormAc,AltMSL,timestep,cluster
16967.0,after,1970-01-01 00:00:00.000000001,4695.0,baffle screw miss/loose,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9741.0,after,1970-01-01 00:00:00.000000001,6486.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
31886.0,after,1970-01-01 00:00:00.000000004,5099.0,baffle crack/damage/loose/miss,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23159.0,1,1969-12-31 23:59:59.999999998,11481.0,intake gasket leak/damage,,3.0,10.0,10.0,0.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22602.0,before,1969-12-31 23:59:59.999999999,4383.0,intake gasket leak/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17523.0,1,1969-12-31 23:59:59.999999999,8604.0,pilot/in-flight noticed issue,,3.0,13.0,13.0,0.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5416.0,after,1970-01-01 00:00:00.000000001,6721.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14482.0,before,1969-12-31 23:59:59.999999989,6795.0,rocker cover leak/loose/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
6453.0,after,1970-01-01 00:00:00.000000005,4684.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,before,1969-12-31 23:59:59.999999999,5429.0,intake gasket leak/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14094.0,0,1970-01-01 00:00:00.000000001,9991.0,rocker cover leak/loose/damage,,4.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26541.0,after,1970-01-01 00:00:00.000000001,7318.0,baffle mount loose/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7795.0,0,1970-01-01 00:00:00.000000002,4356.0,engine run rough,engine,4.0,7.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4263.0,1,1969-12-31 23:59:59.999999998,5368.0,intake gasket leak/damage,,1.0,10.0,10.0,0.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11329.0,same,1970-01-01 00:00:00.000000000,45.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7504.0,1,1969-12-31 23:59:59.999999999,6567.0,engine run rough,engine,2.0,7.0,7.0,3.0,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12288.0,after,1970-01-01 00:00:00.000000004,10642.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
20172.0,same,1970-01-01 00:00:00.000000000,403.0,oil leak/pressure issue,oil,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23299.0,before,1969-12-31 23:59:59.999999998,5967.0,intake gasket leak/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19450.0,0,1970-01-01 00:00:00.000000001,4851.0,baffle tie/tie rod loose or damage,baffle,0.0,1.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
13740.0,same,1970-01-01 00:00:00.000000000,169.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1333.0,after,1970-01-01 00:00:00.000000034,40.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32052.0,before,1969-12-31 23:59:59.999999998,6082.0,baffle crack/damage/loose/miss,baffle,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28942.0,0,1970-01-01 00:00:00.000000001,6968.0,engine idle/rpm issue,engine,2.0,5.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4042.0,before,1969-12-31 23:59:59.999999996,5101.0,intake gasket leak/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
6774.0,0,1970-01-01 00:00:00.000000001,4853.0,intake gasket leak/damage,,2.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11184.0,after,1970-01-01 00:00:00.000000001,7158.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14097.0,before,1969-12-31 23:59:59.999999998,5442.0,rocker cover leak/loose/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8034.0,0,1970-01-01 00:00:00.000000002,9740.0,baffle plug need repair/replace,baffle,0.0,16.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
21478.0,after,1970-01-01 00:00:00.000000001,7599.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
13800.0,before,1969-12-31 23:59:59.999999997,107.0,rocker cover leak/loose/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
10247.0,after,1970-01-01 00:00:00.000000003,5615.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30127.0,same,1970-01-01 00:00:00.000000000,14.0,baffle seal loose/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11931.0,after,1970-01-01 00:00:00.000000001,7221.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9269.0,before,1969-12-31 23:59:59.999999999,12171.0,rocker cover leak/loose/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11108.0,1,1969-12-31 23:59:59.999999998,5693.0,rocker cover leak/loose/damage,,1.0,14.0,14.0,0.0,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18928.0,1,1969-12-31 23:59:59.999999999,10681.0,engine seal/tube/bolt loose or damage,engine,4.0,8.0,8.0,3.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25120.0,same,1970-01-01 00:00:00.000000000,761.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7858.0,same,1970-01-01 00:00:00.000000000,5056.0,engine run rough,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
3291.0,1,1969-12-31 23:59:59.999999999,4855.0,intake gasket leak/damage,,1.0,10.0,10.0,0.0,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27583.0,after,1970-01-01 00:00:00.000000002,92.0,intake tube/bolt/seal/boot loose or damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
13027.0,1,1969-12-31 23:59:59.999999998,5723.0,rocker cover leak/loose/damage,,3.0,14.0,14.0,0.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27619.0,1,1969-12-31 23:59:59.999999999,6409.0,intake tube/bolt/seal/boot loose or damage,,0.0,11.0,11.0,0.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23509.0,before,1969-12-31 23:59:59.999999998,2333.0,intake gasket leak/damage,,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11677.0,0,1970-01-01 00:00:00.000000001,9919.0,rocker cover leak/loose/damage,,2.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27954.0,before,1969-12-31 23:59:59.999999999,6348.0,intake tube/bolt/seal/boot loose or damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4979.0,after,1970-01-01 00:00:00.000000001,4682.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29083.0,before,1969-12-31 23:59:59.999999999,29.0,engine idle/rpm issue,engine,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9509.0,after,1970-01-01 00:00:00.000000004,169.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27561.0,1,1969-12-31 23:59:59.999999998,10844.0,intake tube/bolt/seal/boot loose or damage,,0.0,11.0,11.0,0.0,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11097.0,0,1970-01-01 00:00:00.000000002,10520.0,rocker cover leak/loose/damage,,1.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23027.0,1,1969-12-31 23:59:59.999999999,5399.0,intake gasket leak/damage,,3.0,10.0,10.0,0.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
6617.0,after,1970-01-01 00:00:00.000000005,310.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
20216.0,before,1969-12-31 23:59:59.999999999,6642.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19383.0,before,1969-12-31 23:59:59.999999997,6037.0,cylinder crack/fail/need part repair,cylinder,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14854.0,before,1969-12-31 23:59:59.999999997,60.0,rocker cover leak/loose/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15576.0,before,1969-12-31 23:59:59.999999998,4900.0,engine failure/fire/time out,engine,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
10752.0,after,1970-01-01 00:00:00.000000001,6145.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
6311.0,before,1969-12-31 23:59:59.999999997,14.0,intake gasket leak/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
10313.0,before,1969-12-31 23:59:59.999999999,3080.0,rocker cover leak/loose/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29315.0,before,1969-12-31 23:59:59.999999997,5740.0,engine crankcase/crankshaft/firewall near repair,engine,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14000.0,1,1969-12-31 23:59:59.999999999,1708.0,rocker cover leak/loose/damage,,3.0,14.0,14.0,0.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1477.0,1,1969-12-31 23:59:59.999999999,4682.0,intake gasket leak/damage,,0.0,10.0,10.0,0.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17471.0,same,1970-01-01 00:00:00.000000000,6005.0,pilot/in-flight noticed issue,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
24491.0,before,1969-12-31 23:59:59.999999999,185.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
20503.0,same,1970-01-01 00:00:00.000000000,481.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16876.0,before,1969-12-31 23:59:59.999999998,6919.0,baffle screw miss/loose,baffle,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26737.0,before,1969-12-31 23:59:59.999999998,5834.0,baffle spring damage,baffle,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
3376.0,before,1969-12-31 23:59:59.999999992,4815.0,intake gasket leak/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22419.0,before,1969-12-31 23:59:59.999999997,5270.0,intake gasket leak/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29275.0,after,1970-01-01 00:00:00.000000003,3951.0,engine crankcase/crankshaft/firewall near repair,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
6547.0,same,1970-01-01 00:00:00.000000000,185.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4432.0,1,1969-12-31 23:59:59.999999998,4791.0,intake gasket leak/damage,,1.0,10.0,10.0,0.0,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26770.0,after,1970-01-01 00:00:00.000000004,6318.0,cylinder compression issue,cylinder,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
798.0,before,1970-01-01 00:00:00.000000000,29.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32486.0,1,1969-12-31 23:59:59.999999999,4854.0,baffle crack/damage/loose/miss,baffle,3.0,15.0,15.0,1.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
31495.0,after,1970-01-01 00:00:00.000000001,3716.0,baffle crack/damage/loose/miss,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16803.0,before,1969-12-31 23:59:59.999999998,5335.0,baffle screw miss/loose,baffle,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
21465.0,same,1970-01-01 00:00:00.000000000,6769.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16185.0,same,1970-01-01 00:00:00.000000000,294.0,engine failure/fire/time out,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17487.0,same,1970-01-01 00:00:00.000000000,5835.0,pilot/in-flight noticed issue,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14816.0,0,1970-01-01 00:00:00.000000001,4215.0,rocker cover leak/loose/damage,,4.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
485.0,1,1969-12-31 23:59:59.999999999,5415.0,intake gasket leak/damage,,0.0,10.0,10.0,0.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23260.0,1,1969-12-31 23:59:59.999999999,10057.0,intake gasket leak/damage,,3.0,10.0,10.0,0.0,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22245.0,same,1970-01-01 00:00:00.000000000,14.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30446.0,before,1969-12-31 23:59:59.999999999,2456.0,baffle seal loose/damage,baffle,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
13063.0,1,1969-12-31 23:59:59.999999998,2582.0,rocker cover leak/loose/damage,,3.0,14.0,14.0,0.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
13521.0,0,1970-01-01 00:00:00.000000002,5288.0,rocker cover leak/loose/damage,,3.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
24350.0,before,1969-12-31 23:59:59.999999998,5460.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4345.0,0,1970-01-01 00:00:00.000000001,5185.0,intake gasket leak/damage,,1.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23329.0,0,1970-01-01 00:00:00.000000001,7188.0,intake gasket leak/damage,,3.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15380.0,after,1970-01-01 00:00:00.000000001,13258.0,oil cooler need maintenance,oil,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4274.0,before,1970-01-01 00:00:00.000000000,60.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28823.0,before,1969-12-31 23:59:59.999999997,403.0,engine idle/rpm issue,engine,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4732.0,after,1970-01-01 00:00:00.000000005,4344.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9057.0,after,1970-01-01 00:00:00.000000003,29.0,baffle plug need repair/replace,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4193.0,same,1970-01-01 00:00:00.000000000,481.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
24297.0,same,1970-01-01 00:00:00.000000000,528.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22442.0,after,1970-01-01 00:00:00.000000001,5196.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29215.0,before,1969-12-31 23:59:59.999999999,5616.0,engine crankcase/crankshaft/firewall near repair,engine,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16397.0,same,1970-01-01 00:00:00.000000000,419.0,baffle screw miss/loose,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30895.0,same,1970-01-01 00:00:00.000000000,247.0,baffle rivet loose/miss/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16850.0,same,1970-01-01 00:00:00.000000000,92.0,baffle screw miss/loose,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30811.0,1,1969-12-31 23:59:59.999999998,4759.0,baffle rivet loose/miss/damage,baffle,0.0,17.0,17.0,1.0,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32769.0,after,1970-01-01 00:00:00.000000007,9009.0,baffle crack/damage/loose/miss,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17418.0,after,1970-01-01 00:00:00.000000001,11224.0,pilot/in-flight noticed issue,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27157.0,same,1970-01-01 00:00:00.000000000,263.0,cylinder compression issue,cylinder,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26003.0,1,1969-12-31 23:59:59.999999999,5321.0,intake gasket leak/damage,,4.0,10.0,10.0,0.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22121.0,0,1970-01-01 00:00:00.000000002,3438.0,intake gasket leak/damage,,3.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26720.0,before,1969-12-31 23:59:59.999999999,3920.0,baffle spring damage,baffle,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25170.0,same,1970-01-01 00:00:00.000000000,387.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
21067.0,same,1970-01-01 00:00:00.000000000,6671.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14390.0,after,1970-01-01 00:00:00.000000002,4742.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15987.0,before,1969-12-31 23:59:59.999999999,7479.0,engine failure/fire/time out,engine,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27276.0,same,1970-01-01 00:00:00.000000000,14629.0,cylinder compression issue,cylinder,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2462.0,same,1970-01-01 00:00:00.000000000,7498.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
20080.0,before,1969-12-31 23:59:59.999999999,6068.0,oil leak/pressure issue,oil,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18858.0,after,1970-01-01 00:00:00.000000001,6053.0,engine seal/tube/bolt loose or damage,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4487.0,after,1970-01-01 00:00:00.000000003,3765.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28989.0,same,1970-01-01 00:00:00.000000000,5475.0,engine idle/rpm issue,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9653.0,0,1970-01-01 00:00:00.000000001,11489.0,rocker cover leak/loose/damage,,0.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
3200.0,0,1970-01-01 00:00:00.000000002,3667.0,intake gasket leak/damage,,1.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27959.0,1,1969-12-31 23:59:59.999999999,4901.0,intake tube/bolt/seal/boot loose or damage,,2.0,11.0,11.0,0.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32743.0,before,1969-12-31 23:59:59.999999998,3032.0,baffle crack/damage/loose/miss,baffle,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14957.0,before,1969-12-31 23:59:59.999999999,6487.0,rocker cover leak/loose/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1380.0,after,1970-01-01 00:00:00.000000003,107.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15606.0,same,1970-01-01 00:00:00.000000000,4513.0,engine failure/fire/time out,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22523.0,1,1969-12-31 23:59:59.999999998,6217.0,intake gasket leak/damage,,3.0,10.0,10.0,0.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30378.0,1,1969-12-31 23:59:59.999999999,5148.0,baffle seal loose/damage,baffle,3.0,19.0,19.0,1.0,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2795.0,1,1969-12-31 23:59:59.999999998,8905.0,intake gasket leak/damage,,1.0,10.0,10.0,0.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11439.0,before,1969-12-31 23:59:59.999999998,2362.0,rocker cover leak/loose/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1956.0,same,1970-01-01 00:00:00.000000000,590.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2730.0,1,1969-12-31 23:59:59.999999999,5532.0,intake gasket leak/damage,,1.0,10.0,10.0,0.0,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15358.0,0,1970-01-01 00:00:00.000000001,4569.0,oil cooler need maintenance,oil,2.0,12.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17457.0,1,1969-12-31 23:59:59.999999998,4667.0,pilot/in-flight noticed issue,,2.0,13.0,13.0,0.0,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
13287.0,after,1970-01-01 00:00:00.000000001,29.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8357.0,after,1970-01-01 00:00:00.000000006,9251.0,baffle plug need repair/replace,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32339.0,after,1970-01-01 00:00:00.000000001,4300.0,baffle crack/damage/loose/miss,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
3041.0,same,1970-01-01 00:00:00.000000000,5489.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12694.0,after,1970-01-01 00:00:00.000000001,14.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15760.0,same,1970-01-01 00:00:00.000000000,7474.0,engine failure/fire/time out,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27360.0,0,1970-01-01 00:00:00.000000001,6473.0,cylinder compression issue,cylinder,4.0,2.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30247.0,1,1969-12-31 23:59:59.999999998,6037.0,baffle seal loose/damage,baffle,2.0,19.0,19.0,1.0,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
21360.0,1,1969-12-31 23:59:59.999999999,5151.0,intake gasket leak/damage,,3.0,10.0,10.0,0.0,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11511.0,1,1969-12-31 23:59:59.999999998,5135.0,rocker cover leak/loose/damage,,1.0,14.0,14.0,0.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7372.0,after,1970-01-01 00:00:00.000000001,6564.0,engine run rough,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12980.0,after,1970-01-01 00:00:00.000000002,14.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22188.0,0,1970-01-01 00:00:00.000000001,3266.0,intake gasket leak/damage,,3.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22771.0,0,1970-01-01 00:00:00.000000001,5779.0,intake gasket leak/damage,,3.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14766.0,before,1969-12-31 23:59:59.999999995,8204.0,rocker cover leak/loose/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16912.0,1,1969-12-31 23:59:59.999999999,7965.0,baffle screw miss/loose,baffle,4.0,18.0,18.0,1.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7269.0,after,1970-01-01 00:00:00.000000002,5614.0,engine run rough,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9343.0,1,1969-12-31 23:59:59.999999999,6037.0,rocker cover leak/loose/damage,,0.0,14.0,14.0,0.0,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
